"numero_catalogo","titulo","url","nombre_autor","procedencia","fecha","alto","ancho","exito","razon","area","tam_cat","orientacion","soporte","soporte_grp","sop_montaje","tecnica","tec_oleo","tec_acuosas","tec_mixta","tec_fresco","tec_otras","tipo_autor","serie","fecha_est","fecha_cat","tema"
"P002216","Federico III, emperador de Alemania","https://www.museodelprado.es/coleccion/obra-de-arte/federico-iii-emperador-de-alemania/5f65e03c-f543-4af7-899e-ce117422d0ac","Atribuido a Wertingen, Hans","Colección Real (Palacio del Buen Retiro, Madrid, cuarto del infante don Luis-pinturas apeadas, 1772, ¿nº 786?; Buen Retiro, 1794, nº 1091).","Siglos XV - XVI",47,32,0,1.46875,1504,"pequeno","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1500,"+100","retrato_corte"
"P003111","Santo Domingo de Guzmán y cuatro santos","https://www.museodelprado.es/coleccion/obra-de-arte/santo-domingo-de-guzman-y-cuatro-santos/bb9e8417-4ea8-4e8e-8dbe-adc9b07e829e","Gener, Guerau; Peris Sarrià, Gonçal","Colección Yakichiro Suma, hasta 1962; adquirido por Junta de Exportación en 1962; asignado al Museo N. del Prado en 1965.","1405",155,87,0,1.7816091954023,13485,"mediano","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"varios",0,1405,"0","religioso"
"P008106","La oración en el huerto con Luis I de Orleans como donante","https://www.museodelprado.es/coleccion/obra-de-arte/la-oracion-en-el-huerto-con-luis-i-de-orleans/e095e622-a8c8-47c9-979f-de9dbd40d1bf","Atribuido a Colart de Laon","Colección Salazar, Vitoria, 1960; Colección privada hasta 2012; Adquirido por el Museo del Prado con fondos propios en la Sala Sotheby's de Madrid, 2012.","1405 - 1408",47,33.5,0,1.40298507462687,1574.5,"pequeno","vertical","Tabla de roble del Báltico","Tabla/Panel",0,"Temple graso",0,1,0,0,0,"hombre",0,1406,"1-10","religioso"
"P007630","Petición de la mano de santa Úrsula","https://www.museodelprado.es/coleccion/obra-de-arte/peticion-de-la-mano-de-santa-ursula/784f99ae-002a-4bd7-92b9-a3f511e1e890","Mateu, Jaume","Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; adquirido con fondos de la herencia de Manuel Villaescusa, 1992.","Hacia 1410",99.5,43.5,0,2.28735632183908,4328.25,"pequeno","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1410,"0","religioso"
"P007631","El rey de Inglaterra es informado de la propuesta de santa Úrsula","https://www.museodelprado.es/coleccion/obra-de-arte/el-rey-de-inglaterra-es-informado-de-la-propuesta/5234beea-7bfe-4ceb-9cdd-77692ac6073d","Mateu, Jaume","Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; adquirido con fondos de la herencia de Manuel Villaescusa, 1992.","Hacia 1410",99.5,45,0,2.21111111111111,4477.5,"pequeno","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1410,"0","religioso"
"P004011","San Juan Evangelista","https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-evangelista/ef8ecc8d-0e99-4da8-afd3-875414a6a258","Mateu, Jaume","0","Hacia 1410",28,20,0,1.4,560,"pequeno","vertical","Tabla","Tabla/Panel",0,"Técnica mixta",0,0,1,0,0,"hombre",0,1410,"0","religioso"
"P002532","Nuestra Señora de Gracia y los grandes maestres de Montesa","https://www.museodelprado.es/coleccion/obra-de-arte/nuestra-seora-de-gracia-y-los-grandes-maestres-de/a862dbc5-7c08-4c65-84dd-b4b21a16e49f","Peris, Antoni","Donación marqués de Laurencín, 1920","Hacia 1412",128,105,0,1.21904761904762,13440,"mediano","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1412,"0","religioso"
"P001336","Retablo de san Juan Bautista y santa Catalina","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-san-juan-bautista-y-santa-catalina/4e201004-f7ea-48b0-a87c-5f08b3e772eb","Autor de la obra original Sevilla, Juan de; Retocado por Juan Soreda","Catedral de Sigüenza, Capilla de San Juan Bautista y Santa Catalina, hasta 1922; la tabla central procede de la colección de Wenceslao Retana, h. 1922-1924; por herencia pasó a su hijo Álvaro Retana, 1924-1929; adquirida por la Junta Superior del Tesoro Artístico Nacional con destino al Museo del Prado, 1929-1930. Las cuatro tablas laterales fueron compradas por el Museo del Prado, con sus propios fondos, al anticuario Sánchez Villalba, en 1930","1410 - 1412 (Obra original); 1510 - 1523 (Repintes de los rostros)",161,155,0,1.03870967741935,24955,"grande","vertical","Tabla","Tabla/Panel",0,"Óleo; Temple",1,1,0,0,0,"varios",0,1466,"+100","religioso"
"P008392","Santa Marta, santo Domingo y san Pedro Mártir","https://www.museodelprado.es/coleccion/obra-de-arte/santa-marta-santo-domingo-y-san-pedro-martir/ce8b8e53-3f16-49cf-8b69-2f04268ea4b6","Borrassà, Lluís","Retablo de Santa Marta, Santo Domingo y San Pedro Mártir, catedral de Barcelona, hasta mediados XIX; colección particular, 2022; donación de la Fundación Amigos del Museo del Prado / American Friends of the Prado Museu, 2022","1414 - 1421",200.5,126.5,1,1.58498023715415,25363.25,"grande","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1418,"1-10","religioso"
"P008446","La Virgen de la leche con san Bernardo y san Benito","https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-de-la-leche-con-san-bernardo-y-san/9c44dde7-229f-49ac-a60c-d6be765ee74e","Atribuido a Peris Sarrià, Gonçal","Subastas Segre, Madrid; adquirida por el Estado y adscrita al Museo del Prado, 2022","1415 (tabla central)",62.4,56,0,1.11428571428571,3494.4,"pequeno","vertical","Tabla","Tabla/Panel",0,"Dorado; Temple",0,1,0,0,1,"hombre",0,1415,"0","religioso"
"P001321","Retablo del arzobispo don Sancho de Rojas","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-del-arzobispo-don-sancho-de-rojas/caa32b8f-0dc3-4e0f-ba92-236849ec5e5b","Rodríguez de Toledo, Juan","Fue retablo en San Benito de Valladolid, que precedió al de Alonso de Berruguete (siglo XVI). Pasó a la iglesia parroquial de San Román de Hornija, Valladolid, hasta 1928. Adquirido para el Museo del Prado ese mismo año.","1415 - 1420",532,618,0,1.16165413533835,328776,"grande","horizontal","Tabla de madera de pino","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1418,"1-10","retrato_corte"
"P002677","San Hipólito repone la pierna al boyero Pedro","https://www.museodelprado.es/coleccion/obra-de-arte/san-hipolito-repone-la-pierna-al-boyero-pedro/7c4ef1a6-50c1-41b9-8cbc-7fbe82a38d1f","Borrassà, Lluís","Capilla de San Lorenzo de la catedral de Barcelona; Legado Pablo Bosch y Barrau, 1916.","1419 - 1421",69,62,0,1.11290322580645,4278,"pequeno","vertical","Tabla","Tabla/Panel",0,"Técnica mixta",0,0,1,0,0,"hombre",0,1420,"1-10","religioso"
"P001915","La Anunciación","https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/52a6820f-892a-4796-b99e-d631ef17e96a","Seguidor o Taller de Maestro de Flémalle","Colección Real (Adquirida por Felipe II a Jacome Trezzo; Monasterio de El Escorial, Madrid, 1584; Oratorio de la enfermería, 1839)","1420 - 1425",76,70,0,1.08571428571429,5320,"mediano","vertical","Tabla de madera de roble","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1422,"1-10","religioso"
"P001887","Los Desposorios de la Virgen","https://www.museodelprado.es/coleccion/obra-de-arte/los-desposorios-de-la-virgen/6f303c39-3d03-4d48-8bb0-ffe162d017dd","Maestro de Flémalle","Colección Real (Real Monasterio de San Lorenzo, El Escorial, Madrid, capilla detrás de la silla prioral del coro, 1839)","1420 - 1430",77,88,0,1.14285714285714,6776,"mediano","horizontal","Tabla de madera de roble","Tabla/Panel",0,"Grisalla; Óleo",1,0,0,0,1,"hombre",0,1425,"1-10","religioso"
"P008233","La Virgen de la granada","https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-de-la-granada/61b654df-1de2-483f-88bb-404f37747d4a","Angelico, Fra","Carlos Miguel Fitz-James Struart y Silva, XIV duque de Alba, Florencia, 1817; Colección Casa de Alba, 1817- 2016; adquirido, con la colaboración de la Fundación Amigos del Museo del Prado, en 2016","Hacia 1426",87,59,0,1.47457627118644,5133,"mediano","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1426,"0","religioso"
"P000015/002","Escenas de la Vida de la Virgen","https://www.museodelprado.es/coleccion/obra-de-arte/escenas-de-la-vida-de-la-virgen/7da17107-db99-4819-b73c-f5cb0b26915a","Angelico, Fra","Convento de Santo Domingo, Fiesole, 1425/28-1611; Mario Farnese, Roma, lo adquiere para obsequiar a Francisco Sandoval y Rojas V marqués de Denia y I duque de Lerma, pasó al monasterio de las Descalzas Reales, Madrid; Regalado al rey Francisco de Asís, Isabel II lo cede al Museo del Prado, 1861.","Hacia 1426",28,189.3,0,6.76071428571429,5300.4,"mediano","horizontal","Tabla","Tabla/Panel",0,"Témpera",0,1,0,0,0,"hombre",0,1426,"0","religioso"
"P002825","El Descendimiento","https://www.museodelprado.es/coleccion/obra-de-arte/el-descendimiento/856d822a-dd22-4425-bebd-920a1d416aa7","Weyden, Rogier van der","Capilla de Nuestra Señora Extramuros de Lovaina (Bélgica); adquirido por María de Hungría, para la capilla del Palacio de Binche; posteriormente enviado a España, a la capilla de El Pardo; Colección Real (Monasterio de El Escorial, 1574-1936); depositada en el Museo del Prado por la Junta de Incautación y Protección del Tesoro Artístico Nacional, 1936; por Decreto de 02-03-1943 quedó establecido su depósito en el Museo del Prado; depósito del Patrimonio Nacional perteneciente al Real Patronato del Monasterio de San Lorenzo de El Escorial","Antes de 1443",204.5,259,0,1.26650366748166,52965.5,"grande","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1272,"+100","religioso"
"P000015","La Anunciación","https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/9b02b6c9-3618-4a92-a6b7-26f9076fcb67","Angelico, Fra","Convento de Santo Domingo, Fiesole, 1425/28-1611; Mario Farnese, Roma, lo adquiere para obsequiar a Francisco Sandoval y Rojas V marqués de Denia y I duque de Lerma, pasó al monasterio de las Descalzas Reales, Madrid; Regalado al rey Francisco de Asís, Isabel II lo cede al Museo del Prado, 1861.","1425 - 1426",190.3,191.5,0,1.00630583289543,36442.45,"grande","horizontal","Tabla de madera de chopo","Tabla/Panel",0,"Témpera",0,1,0,0,0,"hombre",0,1426,"1-10","religioso"
"P002720","El arcángel Gabriel","https://www.museodelprado.es/coleccion/obra-de-arte/el-arcangel-gabriel/f9508b1a-be12-4614-9443-f907e1bb2b8a","Peris Sarrià, Gonçal","Legado Pablo Bosch y Barrau, 1916","1425 - 1450",34,23,0,1.47826086956522,782,"pequeno","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1438,"11-98","religioso"
"P002721","La Virgen Anunciada","https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-anunciada/f603bcb1-50ab-4e35-b641-a6a761096084","Peris Sarrià, Gonçal","Legado Pablo Bosch y Barrau, 1916","1425 - 1450",34,23,0,1.47826086956522,782,"pequeno","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1438,"11-98","religioso"
"P007632","Bautismo de Conan en presencia de santa Úrsula y su padre","https://www.museodelprado.es/coleccion/obra-de-arte/bautismo-de-conan-en-presencia-de-santa-ursula-y/b1367ebc-65e2-4c30-b509-4e06b7a932d9","Mateu, Jaume","Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; adquirido con fondos de la herencia de Manuel Villaescusa, 1992.","1425 - 1450",100,47.5,0,2.10526315789474,4750,"pequeno","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1438,"11-98","religioso"
"P007633","Llegada a Inglaterra de santa Úrsula","https://www.museodelprado.es/coleccion/obra-de-arte/llegada-a-inglaterra-de-santa-ursula/5fd8f6c1-034d-4422-8090-8b5192152bae","Mateu, Jaume","Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; adquirido con fondos de la herencia de Manuel Villaescusa, 1992.","1425 - 1450",100,44.5,0,2.24719101123596,4450,"pequeno","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1438,"11-98","religioso"
"P008234","Funeral de san Antonio Abad","https://www.museodelprado.es/coleccion/obra-de-arte/funeral-de-san-antonio-abad/1af1dc35-845c-43d3-b701-f5f9747e3113","Angelico, Fra","Colección Casa de Alba; donación Carlos Fitz-James Stuart y Martínez de Irujo, XIX Duque de Alba, 2016","1426 - 1430",19.7,29.3,0,1.48730964467005,577.21,"pequeno","horizontal","Tabla de madera de chopo","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1428,"1-10","religioso"
"P002844","Las Siete Artes Liberales","https://www.museodelprado.es/coleccion/obra-de-arte/las-siete-artes-liberales/89d9f351-fff6-4141-9efc-d5ea2951b488","Ponte, Giovanni dal","¿Colección Toscanelli, Pisa?; ¿col. príncipe de Villa Franca?; col. Joseph Spiridon, París, 1898-1929; col. Francisco de Asís Cambó i Batlle, 1929-1941. Donación Francisco de Asís Cambó i Batlle, 1941.","Hacia 1435",56,155,0,2.76785714285714,8680,"mediano","horizontal","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1435,"0","otros"
"P002722","La Virgen con el Niño (Madonna Durán)","https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio-madonna-duran/71eaabd3-2232-449e-9e01-4f302ebbe3e0","Weyden, Rogier van der","Infante Luis de Borbón y Farnesio; María Luisa de Borbón y Vallabriga, duquesa de San Fernando de Quiroga; Joaquín José Melgarejo, I duque de San Fernando de Quiroga, hasta 1835; Carlota Luisa de Godoy y Borbón, XVI condesa de Chinchón y duquesa de Sueca; Adolfo Rúspoli y Godoy, duque de la Alcudia y duque de Sueca; Pedro Fernández Durán, 1899; legado Pedro Fernández Durán y Bernaldo de Quirós, 1931","1435 - 1438",100,52,0,1.92307692307692,5200,"mediano","vertical","Tabla de roble del Báltico","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1436,"1-10","religioso"
"P008121","Retablo de la Virgen","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-virgen/8b3e5653-9268-407f-af5c-4042351854cf","Maestro de Torralba","Zaragoza?, comarca de Calatayud?; colección Junyer, Barcelona, antes de 1971; colección Várez Fisa, Madrid; donación Familia Várez Fisa, 2013.","1435 - 1440",366,280,0,1.30714285714286,102480,"grande","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1438,"1-10","religioso"
"P001332","Retablo de la leyenda de san Miguel","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-leyenda-de-san-miguel/83b9d84f-2347-4812-9a36-b1e70c7cee2a","Maestro de Arguis","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.","Hacia 1440",344,160,0,2.15,55040,"grande","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1440,"0","religioso"
"P002538","Tríptico con pasajes de la vida de Cristo y María","https://www.museodelprado.es/coleccion/obra-de-arte/triptico-con-pasajes-de-la-vida-de-cristo-y-maria/39740f98-336b-4d80-8120-bd6e0c4bd96f","Maestro de las Horas Collins","Familia Corella, condes de Cocentaina, Valencia, s. XVI; Convento de monjas de la Encarnación, Valencia; adquirido a Eduardo Arévalo Carbó en 1931.","Hacia 1440",78,134,0,1.71794871794872,10452,"mediano","horizontal","Tabla de roble del Báltico","Tabla/Panel",0,"Grisalla; Óleo",1,0,0,0,1,"hombre",0,1440,"0","religioso"
"P001332/001","Retablo de la leyenda de san Miguel (calle izquierda)","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-leyenda-de-san-miguel-calle/a4278165-c290-4217-a29d-3344b1ae48e8","Maestro de Arguis","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.","Hacia 1440",276.3,87,0,3.17586206896552,24038.1,"grande","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1440,"0","religioso"
"P001332/002","Retablo de la leyenda de san Miguel (calle derecha)","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-leyenda-de-san-miguel-calle-derecha/55c70dd0-ee6b-472e-8764-890a57197dd1","Maestro de Arguis","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.","Hacia 1440",276,87.5,0,3.15428571428571,24150,"grande","vertical","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1440,"0","religioso"
"P001332/003","Predela: san Pablo, santa Catalina y san Lorenzo","https://www.museodelprado.es/coleccion/obra-de-arte/predela-san-pablo-santa-catalina-y-san-lorenzo/31a554d0-cc8c-49d6-a118-d9df375ac015","Maestro de Arguis","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.","Hacia 1440",67.3,138.1,0,2.0520059435364,9294.13,"mediano","horizontal","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1440,"0","religioso"
"P001332/004","Predela: san Vicente, santa Bárbara y san Pedro","https://www.museodelprado.es/coleccion/obra-de-arte/predela-san-vicente-santa-barbara-y-san-pedro/c4063da9-73fd-47a1-84f9-0c3ec96654f7","Maestro de Arguis","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.","Hacia 1440",67.3,137.5,0,2.04309063893016,9253.75,"mediano","horizontal","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",1,1440,"0","religioso"
"P001513","Enrique de Werl con san Juan Bautista","https://www.museodelprado.es/coleccion/obra-de-arte/enrique-de-werl-con-san-juan-bautista/28b9fdc8-467b-4528-8eba-de91581ccad5","Seguidor de Maestro de Flémalle","Colección Real (Casita del Príncipe, El Escorial-Madrid, hasta antes de 1801, nº 257; Palacio de Aranjuez, Madrid, Pieza de vestir la Reyna, nº 257, 1818; Palacio de Aranjuez, Pieza de Ugieres de la Reyna, nº 257, 1827).","1438",101,47,0,2.14893617021277,4747,"pequeno","vertical","Tabla de roble del Báltico","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1438,"0","religioso"
"P001514","Santa Bárbara","https://www.museodelprado.es/coleccion/obra-de-arte/saint-barbara/f21cfe3c-9f74-4b9c-bc10-f59d7a721d4d","Seguidor de Maestro de Flémalle","Colección Real (Casita del Príncipe, El Escorial-Madrid, hasta antes de 1801, nº 257)","1438",101,47,0,2.14893617021277,4747,"pequeno","vertical","Tabla de madera de roble","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1438,"0","religioso"
"P001511","La Fuente de la Gracia","https://www.museodelprado.es/coleccion/obra-de-arte/la-fuente-de-la-gracia/f578c5af-b1d6-4ef8-aaa3-ae05a6dd2393","Taller de Eyck, Jan van","Segovia, Monasterio de Santa María del Parral, de monjes jerónimos, sacristía, hasta 1838; Real Academia de Bellas Artes de San Fernando, 1838-1845; Museo de la Trinidad, 1845-1874","1440 - 1450",181,119,0,1.52100840336134,21539,"grande","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1445,"1-10","otros"
"P002540","La Piedad con donante","https://www.museodelprado.es/coleccion/obra-de-arte/la-piedad-con-donante/cd093d63-f134-497a-b15b-3fb787f1f7ec","Taller de Weyden, Rogier van der","Adquisición a los herederos de María Cristina Brunetti Gayoso de los Cobos (1831-1914), duquesa de Mandas y Villanueva, y su esposo, Fermín Lasala (1832-1918), duque consorte, 1925.","1440 - 1450",46.8,34.5,0,1.35652173913043,1614.6,"pequeno","vertical","Tabla de roble del Báltico","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1445,"1-10","religioso"
"P008184","Tríptico del Nacimiento de Jesús","https://www.museodelprado.es/coleccion/obra-de-arte/triptico-del-nacimiento-de-jesus/ae5ee635-aa13-4609-af42-3ae9febb6980","Maestro Felipe (antes Maestro del Tríptico del Zarzoso)","Monasterio Porta Coeli, El Zarzoso, (El Cabaco, Salamanca), de monjas terciarias franciscanas, desde fecha no determinada; ingresó en la Colección Várez Fisa, poco antes de 1970; en depósito en el Museo del Prado desde diciembre de 2013; adquirido a la Colección Várez Fisa por el Museo del Prado, en parte con fondos de la herencia de Manuel Villaescusa, Madrid, 2014","1443 - 1448",136.5,152,0,1.11355311355311,20748,"grande","horizontal","Tabla","Tabla/Panel",0,"Temple",0,1,0,0,0,"hombre",0,1446,"1-10","religioso"
